"","Date","Year","Month","Country","Reef_name","Site_name","Reef_zone","N","W","Dive","Depth_(m)","Methodology","Transect","Microhabitat_No","Microhabitat_label","Fish_tag_ID","Family","Genus","Fish_species","Humid_weight_(gr)","SL(mm)","TL(mm)","DNA_method","Group_humid_weight","Box_storage","Note","Photo quality","STRIwebsite","Park_region"
"311","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_320","Tripterygiidae","Enneanectes","Enneanectes altivelis","0.28999999999999998",NA,28.33,NA,NA,NA,"Weird coloration",NA,NA,"North"
"312","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_321","Tripterygiidae","Enneanectes","Enneanectes altivelis","3.4000000000000002E-2",NA,13.86,NA,NA,NA,"Weird coloration",NA,NA,"North"
"313","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_322","Labrisomidae","Starksia","Starksia ocellata","0.373",NA,32.43,NA,NA,NA,NA,NA,NA,"North"
"314","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_323","Labrisomidae","Starksia","Starksia ocellata","0.21199999999999999",NA,27.78,NA,NA,NA,NA,NA,NA,"North"
"315","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_324","Labrisomidae","Starksia","Starksia ocellata","0.27600000000000002",NA,29.16,NA,NA,NA,NA,NA,NA,"North"
"316","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_325","Labrisomidae","Starksia","Starksia ocellata","0.19900000000000001",NA,26.78,NA,NA,NA,NA,NA,NA,"North"
"317","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_326","Labrisomidae","Starksia","Starksia ocellata","7.8E-2",NA,19.42,NA,NA,NA,NA,NA,NA,"North"
"318","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_327","Labrisomidae","Starksia","Starksia ocellata","0.16",NA,23.92,NA,NA,NA,NA,NA,NA,"North"
"319","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_328","Labrisomidae","Starksia","Starksia ocellata","8.5999999999999993E-2",NA,20.84,NA,NA,NA,NA,NA,NA,"North"
"320","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_329","Labrisomidae","Starksia","Starksia ocellata","8.8999999999999996E-2",NA,20.64,NA,NA,NA,NA,NA,NA,"North"
"321","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_330","Labrisomidae","Starksia","Starksia ocellata","8.4000000000000005E-2",NA,19.55,NA,NA,NA,NA,NA,NA,"North"
"322","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_331","Gobiidae","Lythrypnus","Lythrypnus nesiotes","8.8999999999999996E-2",NA,20.47,"Metabarcoding",NA,NA,NA,NA,NA,"North"
"323","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_332","Gobiidae","Lythrypnus","Lythrypnus nesiotes","5.6000000000000001E-2",NA,17.3,"Metabarcoding",NA,NA,NA,NA,NA,"North"
"324","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_333","Blenniidae","Hypleurochilus","Hypleurochilus bermudensis","0.106",NA,19.42,NA,NA,NA,NA,NA,NA,"North"
"325","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_334","Blenniidae","Hypleurochilus","Hypleurochilus bermudensis","0.19500000000000001",NA,23.52,NA,NA,NA,NA,NA,NA,"North"
"326","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_335","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.40799999999999997",NA,32.87,NA,NA,NA,NA,NA,NA,"North"
"327","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_336","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.94599999999999995",NA,43.41,NA,NA,NA,NA,NA,NA,"North"
"328","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_337","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.81200000000000006",NA,41.88,NA,NA,NA,NA,NA,NA,"North"
"329","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_338","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.27500000000000002",NA,28.74,NA,NA,NA,NA,NA,NA,"North"
"330","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_339","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.36",NA,32.32,NA,NA,NA,NA,NA,NA,"North"
"331","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_340","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.44400000000000001",NA,34.06,NA,NA,NA,NA,NA,NA,"North"
"332","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_341","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.19400000000000001",NA,26.96,NA,NA,NA,NA,NA,NA,"North"
"333","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_342","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.36",NA,32.9,NA,NA,NA,NA,NA,NA,"North"
"334","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_343","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.62",NA,38.58,NA,NA,NA,NA,NA,NA,"North"
"335","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_344","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.104",NA,22.33,NA,NA,NA,NA,NA,NA,"North"
"336","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_345","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.10299999999999999",NA,21.98,NA,NA,NA,NA,NA,NA,"North"
"337","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_346","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.37",NA,33.3,NA,NA,NA,NA,NA,NA,"North"
"338","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_347","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.63500000000000001",NA,39.63,NA,NA,NA,NA,NA,NA,"North"
"339","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_348","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.39800000000000002",NA,31.79,NA,NA,NA,NA,NA,NA,"North"
"340","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_349","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.124",NA,22.15,NA,NA,NA,NA,NA,NA,"North"
"341","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_350","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.39600000000000002",NA,33.04,NA,NA,NA,NA,NA,NA,"North"
"342","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_351","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.215",NA,26.97,NA,NA,NA,NA,NA,NA,"North"
"343","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_352","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.30399999999999999",NA,31.57,NA,NA,NA,NA,NA,NA,"North"
"344","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_353","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.42699999999999999",NA,34.52,NA,NA,NA,NA,NA,NA,"North"
"345","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_354","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.23400000000000001",NA,27.78,NA,NA,NA,NA,NA,NA,"North"
"346","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_355","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.188",NA,25.51,NA,NA,NA,NA,NA,NA,"North"
"347","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_356","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.14299999999999999",NA,24.23,NA,NA,NA,NA,NA,NA,"North"
"348","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_357","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.16300000000000001",NA,24.49,NA,NA,NA,NA,NA,NA,"North"
"349","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_358","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.109",NA,21.92,NA,NA,NA,NA,NA,NA,"North"
"350","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_359","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.161",NA,24.96,NA,NA,NA,NA,NA,NA,"North"
"351","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_360","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.13300000000000001",NA,23.01,NA,NA,NA,NA,NA,NA,"North"
"352","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_361","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.154",NA,24.94,NA,NA,NA,NA,NA,NA,"North"
"353","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_362","Gobiidae","Coryphopterus","Coryphopterus dicrus","6.8000000000000005E-2",NA,20.09,NA,NA,NA,NA,NA,NA,"North"
"354","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_363","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.16700000000000001",NA,25.57,NA,NA,NA,NA,NA,NA,"North"
"355","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_364","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","6.3E-2",NA,19.31,NA,NA,NA,NA,NA,NA,"North"
"356","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_365","Gobiidae","Coryphopterus","Coryphopterus dicrus","8.5999999999999993E-2",NA,20.9,NA,NA,NA,NA,NA,NA,"North"
"357","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_366","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.06",NA,19.03,NA,NA,NA,NA,NA,NA,"North"
"358","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_367","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.114",NA,20.46,NA,NA,NA,NA,NA,NA,"North"
"359","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_368","Gobiidae","Coryphopterus","Coryphopterus dicrus","5.5E-2",NA,17.68,NA,NA,NA,NA,NA,NA,"North"
"360","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_369","Gobiidae","Coryphopterus","Coryphopterus dicrus","8.4000000000000005E-2",NA,20.19,NA,NA,NA,NA,NA,NA,"North"
"361","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_370","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.10100000000000001",NA,21.76,NA,NA,NA,NA,NA,NA,"North"
"362","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_371","Gobiidae","Coryphopterus","Coryphopterus dicrus","8.8999999999999996E-2",NA,19.85,NA,NA,NA,NA,NA,NA,"North"
"363","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_372","Gobiidae","Coryphopterus","Coryphopterus dicrus","9.8000000000000004E-2",NA,20.61,NA,NA,NA,NA,NA,NA,"North"
"364","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_373","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","4.3999999999999997E-2",NA,16.4,NA,NA,NA,NA,NA,NA,"North"
"365","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_374","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.107",NA,21.81,NA,NA,NA,NA,NA,NA,"North"
"366","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_375","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.16900000000000001",NA,24.59,NA,NA,NA,NA,NA,NA,"North"
"367","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_376","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.17100000000000001",NA,26.35,NA,NA,NA,NA,NA,NA,"North"
"368","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_377","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.11700000000000001",NA,22.29,NA,NA,NA,NA,NA,NA,"North"
"369","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_378","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.124",NA,22.67,NA,NA,NA,NA,NA,NA,"North"
"370","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_379","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","1.4E-2",NA,12.81,NA,NA,NA,NA,NA,NA,"North"
"371","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_381","Gobiidae","Gnatholepis","Gnatholepis thompsoni","0.252",NA,27.91,NA,NA,NA,NA,NA,NA,"North"
"372","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_383","Apogonidae","Apogon","Apogon maculatus","1.542",NA,47.25,NA,NA,NA,NA,NA,NA,"North"
"373","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_384","Gobiidae","Tigrigobius","Tigrigobius redimiculus","6.8000000000000005E-2",NA,18.58,NA,NA,NA,NA,NA,NA,"North"
"374","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_385","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.2999999999999997E-2",NA,16.15,NA,NA,NA,NA,NA,NA,"North"
"375","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_386","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.8000000000000001E-2",NA,16.05,NA,NA,NA,NA,NA,NA,"North"
"376","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_387","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.3999999999999996E-2",NA,19.15,NA,NA,NA,NA,NA,NA,"North"
"377","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_388","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.0999999999999994E-2",NA,18.6,NA,NA,NA,NA,NA,NA,"North"
"378","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_389","Gobiidae","Tigrigobius","Tigrigobius redimiculus","0.11700000000000001",NA,21.94,NA,NA,NA,NA,NA,NA,"North"
"379","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_390","Gobiidae","Tigrigobius","Tigrigobius redimiculus","6.9000000000000006E-2",NA,18.2,NA,NA,NA,NA,NA,NA,"North"
"380","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_391","Gobiidae","Tigrigobius","Tigrigobius redimiculus","9.1999999999999998E-2",NA,20.19,NA,NA,NA,NA,NA,NA,"North"
"381","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_392","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.2999999999999999E-2",NA,16.14,NA,NA,NA,NA,NA,NA,"North"
"382","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_393","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.7E-2",NA,16.2,NA,NA,NA,NA,NA,NA,"North"
"383","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_394","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.0000000000000007E-2",NA,17.8,NA,NA,NA,NA,NA,NA,"North"
"384","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_395","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.8000000000000003E-2",NA,16.62,NA,NA,NA,NA,NA,NA,"North"
"385","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_396","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.1000000000000001E-2",NA,12.43,NA,NA,NA,NA,NA,NA,"North"
"386","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_397","Gobiidae","Tigrigobius","Tigrigobius redimiculus","3.6999999999999998E-2",NA,14.91,NA,NA,NA,NA,NA,NA,"North"
"387","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_398","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.6000000000000001E-2",NA,17.15,NA,NA,NA,NA,NA,NA,"North"
"388","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_399","Gobiidae","Tigrigobius","Tigrigobius redimiculus","0.108",NA,21.17,NA,NA,NA,NA,NA,NA,"North"
"389","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_400","Gobiidae","Tigrigobius","Tigrigobius redimiculus","0.05",NA,15.93,NA,NA,NA,NA,NA,NA,"North"
"390","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_401","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.3999999999999996E-2",NA,19.39,NA,NA,NA,NA,NA,NA,"North"
"391","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_402","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.3E-2",NA,12.87,NA,NA,NA,NA,NA,NA,"North"
"392","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_403","Gobiidae","Tigrigobius","Tigrigobius redimiculus","6.7000000000000004E-2",NA,17.4,NA,NA,NA,NA,NA,NA,"North"
"393","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_404","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.9000000000000002E-2",NA,16.67,NA,NA,NA,NA,NA,NA,"North"
"394","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_405","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.6000000000000001E-2",NA,16.87,NA,NA,NA,NA,NA,NA,"North"
"395","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_406","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.7E-2",NA,12.3,NA,NA,NA,NA,NA,NA,"North"
"396","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_407","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.9000000000000002E-2",NA,16.29,NA,NA,NA,NA,NA,NA,"North"
"397","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_408","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.7E-2",NA,13.8,NA,NA,NA,NA,NA,NA,"North"
"398","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_409","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.7E-2",NA,16.17,NA,NA,NA,NA,NA,NA,"North"
"399","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_410","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.2999999999999997E-2",NA,15.48,NA,NA,NA,NA,NA,NA,"North"
"400","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_411","Gobiidae","Tigrigobius","Tigrigobius redimiculus","1.2E-2",NA,11.86,NA,NA,NA,NA,NA,NA,"North"
"401","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_412","Gobiidae","Tigrigobius","Tigrigobius redimiculus","1.9E-2",NA,13.12,NA,NA,NA,NA,NA,NA,"North"
"402","August 25th, 2023","2023",8,"Mexico","Verde","VRD-Faro","Back",0,"0",NA,"5","CryptoStation","CS","CS004",NA,"VER23.8F_413","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.7E-2",NA,16.11,NA,NA,NA,NA,NA,NA,"North"
